4.5	1.0	1.0
-70.0	0.035008752188	4000
2	5700	4700
3	0.8873	0.5	0.1127	
-57.6069017254	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-57.5718929732	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-57.5368842211	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-57.5018754689	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-57.4668667167	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-57.4318579645	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-57.3968492123	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-57.3618404601	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-57.3268317079	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-57.2918229557	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-57.2568142036	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-57.2218054514	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-57.1867966992	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-57.151787947	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-57.1167791948	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
-57.0817704426	0.930126	0.69	0.449874	0.930126	0.69	0.449874	
